1,123.11121
5,122.90988
3,123.278984
9,123.07766
6,122.943436
2,122.54079
7,123.278984
8,122.97699
4,123.044106
0,123.37965
0,178.50958
1,177.70427
2,179.54976
3,179.7511
5,179.5162
4,179.68399
6,179.41554
7,180.45573
8,179.14711
9,178.61024
0,181.83147
1,181.89857
2,181.56303
3,182.63678
4,182.60323
5,183.37497
6,182.97232
7,182.26767
8,182.26767
9,181.09328
